base_expression,choices,cont_tokens,example,full_prompt,gold,gold_index,input_tokens,instruction,metrics,num_asked_few_shots,num_effective_few_shots,padded,pred_logits,prediction_logits,predictions,sentence_cleaned,specifics,truncated,log_prob,oddballness,confidence
bind,[],"[array([array([  720,  3081,    25,   326,   720,   791,  3492,   364,  7821,
                  82,     6,   374,  1511, 16280,   304,   279, 11914,    13,
                 578, 35784, 19670,   374,  8590,  2740, 64186,   449,   279,
               24463, 19670,    13,   578,  3492,   364,  7821,    82,     6,
                 374,   264, 19120,   430,  3445,   311,  5249,   477,  5043,
                 268,  2555,  3871,    13,   763,   420,  1162,    11,   433,
                 374, 23524,   264, 11742, 11049,  1990,   279,  1403, 33299,
                  13, 15636,    11,   279,  4320,   374,   364,    75,     6,
                 369, 24016,    13,  4815,  9290,    25,  1115,  3488,  7612,
                 279,  1296,  2442,  4506,   311,  3619,   279,  7438,   315,
                 279,  3492,   364,  7821,    82,     6,   323,  1202, 10648,
                 304,   279, 11914,    13,  1102,  1101,  7612,  1124,   311,
               15641,   279,  6811,  1990, 24016,   323, 46450,   950,  4221,
                  13,  4815,  2028,  3488,   374,  9959,   311,   279,  8712,
                 315, 30903])                                                ],
       dtype=object)                                                           ]","Is the word 'binds' used metaphorically or literally in the sentence: 'The hydrogen binds the oxygen .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'binds' used metaphorically or literally in the sentence: 'The hydrogen binds the oxygen .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128000,   3957,    279,   3492,    364,   7821,     82,      6,
          1511,  46450,   2740,    477,  16280,    304,    279,  11914,
            25,    364,    791,  35784,  58585,    279,  24463,    662,
          4527,  22559,    364,     72,      6,    369,  46450,    950,
            11,    364,     75,      6,    369,  24016,     13,    220,
         10435,    701,   4320,   1306,    364,   3081,     25,   6389])]",,{'accuracy_per_sample': array([0.])},0,0,[0],[],[],"["" \noutput: l \nThe word 'binds' is used literally in the sentence. The hydrogen atom is chemically bonding with the oxygen atom. The word 'binds' is a verb that means to join or fasten something together. In this case, it is describing a chemical bond between the two atoms. Therefore, the answer is 'l' for literal. \n\nNote: This question requires the test-taker to understand the meaning of the word 'binds' and its usage in the sentence. It also requires them to recognize the difference between literal and metaphorical language. \n\nThis question is relevant to the topic of chemistry""]",The hydrogen binds the oxygen .,,[137],-4.48110523223877,0.553721010684967,0.4139570891857147
reflect,[],"[array([array([ 4815,  3081,    25,   602,   198,   791,  3492,   364, 36013,
                  82,     6,   374,  1511, 46450,  2740,   304,   279, 11914,
                  13,   578,  3492,   364, 36013,    82,     6,   374,  1511,
                 311,  3152,   364, 60556,     6,   477,   364,   485, 25858,
                 518,  4856,  1109,   279, 24016,  7438,   315,   364,    65,
               37857,  1203,  3177,  4527,   220,   578,  9622,   304,   279,
               30209,  3130,   374,   539, 16280, 65128,  1203,  3177,    13,
                 220,   578,  3492,   364, 36013,    82,     6,   374,  1511,
                 311,  1304,   264, 12593,  1990,   279,  1614,   315,   279,
               30209,  3130,   323,   279,  5575,    13,   220,   578,  5575,
                 374,  1694, 45487,   555,   279,  1614,   315,   872,  3130,
                  13,   220,   578,  3492,   364, 36013,    82,     6,   374,
                1511,   311,  1304,   264, 19971,   922,   279,  5575,  3196,
                 389,   279,  1614,   315,   872,  3130,    13,   220,   578,
                3492,   364])                                                ],
       dtype=object)                                                           ]","Is the word 'reflects' used metaphorically or literally in the sentence: 'The mess in his dorm room reflects on the student .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'reflects' used metaphorically or literally in the sentence: 'The mess in his dorm room reflects on the student .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128009, 128009, 128009, 128009, 128009, 128009, 128009,
        128000,   3957,    279,   3492,    364,  36013,     82,      6,
          1511,  46450,   2740,    477,  16280,    304,    279,  11914,
            25,    364,    791,   9622,    304,    813,  30209,   3130,
         27053,    389,    279,   5575,    662,   4527,  22559,    364,
            72,      6,    369,  46450,    950,     11,    364,     75,
             6,    369,  24016,     13,    220,  10435,    701,   4320,
          1306,    364,   3081,     25,   6389])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"["" \n\noutput: i\nThe word'reflects' is used metaphorically in the sentence. The word'reflects' is used to mean'shows' or 'indicates', rather than the literal meaning of 'bouncing back light'.  The mess in the dorm room is not literally bouncing back light.  The word'reflects' is used to make a comparison between the state of the dorm room and the student.  The student is being judged by the state of their room.  The word'reflects' is used to make a judgment about the student based on the state of their room.  The word '""]",The mess in his dorm room reflects on the student .,,[147],-3.996785059571266,0.5241522192955017,0.44111672043800354
infect,[],"[array([array([  720,  3081,    25,   326,   720,   791,  3492,   364, 13885,
                1599,     6,   374,  1511, 16280,   304,   420, 11914,    11,
                 439,   433, 19813,   311,   279,  5150, 18874,   315,   264,
                8624,    13,   578,  3492,   364, 13885,  1599,     6,   374,
                 539,  1511, 46450,  2740,   311,  7664,   264,  2536,    12,
               47692, 10383,   477,  3044,    13,   720,  9290,    25,   578,
                3492,   364, 13885,  1599,     6,   649,   387,  1511, 46450,
                2740,   304,  1023, 38697,    11,  1778,   439,   364,   791,
                3363,   706,  1027, 29374,   449,  9977,  3238,   763,   420,
                1162,    11,   279,  3492,   364, 13885,  1599,     6,   374,
                1511,   311,  7664,   264,  2536,    12, 47692, 10383,   477,
                3044,    13,   720,   644,   279,  2728, 11914,    11,   279,
                3492,   364, 13885,  1599,     6,   374,  1511,   311,  7664,
                 279,  5150, 18874,   315,   264,  8624,    11,   902,   374,
                 264,  7106])                                                ],
       dtype=object)                                                           ]","Is the word 'infected' used metaphorically or literally in the sentence: 'Your children have infected you with this head cold .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'infected' used metaphorically or literally in the sentence: 'Your children have infected you with this head cold .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([128009, 128009, 128009, 128009, 128009, 128009, 128009, 128009,
        128009, 128000,   3957,    279,   3492,    364,  13885,   1599,
             6,   1511,  46450,   2740,    477,  16280,    304,    279,
         11914,     25,    364,   7927,   2911,    617,  29374,    499,
           449,    420,   2010,   9439,    662,   4527,  22559,    364,
            72,      6,    369,  46450,    950,     11,    364,     75,
             6,    369,  24016,     13,    220,  10435,    701,   4320,
          1306,    364,   3081,     25,   6389])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[9],[],[],"["" \noutput: l \nThe word 'infected' is used literally in this sentence, as it refers to the actual transmission of a disease. The word 'infected' is not used metaphorically to describe a non-physical influence or condition. \nNote: The word 'infected' can be used metaphorically in other contexts, such as 'The city has been infected with crime.' In this case, the word 'infected' is used to describe a non-physical influence or condition. \nIn the given sentence, the word 'infected' is used to describe the actual transmission of a disease, which is a physical""]",Your children have infected you with this head cold .,,[149],-4.3084266717649164,0.47787776589393616,0.40991365909576416
pour,[],"[array([array([ 2612,    25,   326,   198,   791,  3492,   364, 55619,   287,
                   6,   374,  1511, 16280,   304,   279, 11914,    13,   578,
                3492,   364, 55619,   287,     6,   374,   264, 19120,   430,
                3445,   311,  6530,   477,  3351,   304,   264, 19815,  4365,
                  13,   763,   420, 11914,    11,   433,   374,  1511,   311,
                7664,  1274,  7366,   704,   315,   279, 27803,   304,   264,
               19815,  4365,    13,   578,  3492,   364, 55619,   287,     6,
                 374,   539,  1511, 46450,  2740,   311,  7664,   264,  2536,
                  12, 47692,  1957,    11,  1778,   439, 21958,   477, 11555,
                  13, 15636,    11,   279,  4495,  4320,   374,   364,    75,
                   6,   369, 24016,    13,  2612,    25,   326,    13,   720,
                9290,    25,   578,  3492,   364, 55619,   287,     6,   649,
                 387,  1511, 46450,  2740,   304,  1023, 38697,    11,  1778,
                 439,   364,   791, 13734,   574, 51513,   449, 20356,     6,
                 477,   364])                                                ],
       dtype=object)                                                           ]","Is the word 'pouring' used metaphorically or literally in the sentence: 'People were pouring out of the theater .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'pouring' used metaphorically or literally in the sentence: 'People were pouring out of the theater .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128000,   3957,    279,   3492,    364,  55619,    287,
             6,   1511,  46450,   2740,    477,  16280,    304,    279,
         11914,     25,    364,  16298,   1051,  51513,    704,    315,
           279,  27803,    662,   4527,  22559,    364,     72,      6,
           369,  46450,    950,     11,    364,     75,      6,    369,
         24016,     13,    220,  10435,    701,   4320,   1306,    364,
          3081,     25,   6389])                                       ]",,{'accuracy_per_sample': array([0.])},0,0,[1],[],[],"["" output: l\nThe word 'pouring' is used literally in the sentence. The word 'pouring' is a verb that means to flow or move in a continuous stream. In this sentence, it is used to describe people moving out of the theater in a continuous stream. The word 'pouring' is not used metaphorically to describe a non-physical action, such as emotions or thoughts. Therefore, the correct answer is 'l' for literal. output: l. \nNote: The word 'pouring' can be used metaphorically in other contexts, such as 'The crowd was pouring with emotion' or '""]",People were pouring out of the theater .,,[145],-2.100963816046715,0.15762637555599213,0.5512393116950989
blur,[],"[array([array([  720,  3081,    25,   602,   720,   791,  3492,   364,  2067,
                8293,     6,   374,  1511, 46450,  2740,   304,   279, 11914,
                  13,   578, 30296,  1990,   279,  1403, 26018,   374,   539,
               16280, 10671,  2753,  2867,    11,   719,  4856,   279,  6811,
                1990,  1124,   374, 10671,  2753, 12742,   477,  2753,  2867,
                  13,   578,  3492,   364,  2067,  8293,     6,   374,  1511,
                 311,  7664,   279, 30296,  1990,   279,  1403, 26018,    11,
                 539,   279,  7106,  2217,   315,   279, 30296,    13,   720,
                2028,  3488,  7612,   279,  1296,  2442,  4506,   311,  3619,
                 279, 84889,   315,  4221,   323,   279,  6811,  1990, 24016,
                 323, 46450,   950,  4221,    13,  1102,  7612,   279,  1296,
                2442,  4506,   311, 24564,   279, 11914,   323,  8417,  3508,
                 279,  3492,   364,  2067,  8293,     6,   374,  1694,  1511,
                 311,  7664,   264,  7106,  2349,   477,   264, 44901,  2349,
                  13,  1115])                                                ],
       dtype=object)                                                           ]","Is the word 'blurred' used metaphorically or literally in the sentence: 'The distinction between the two theories blurred .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'blurred' used metaphorically or literally in the sentence: 'The distinction between the two theories blurred .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128000,   3957,    279,   3492,    364,   2067,   8293,
             6,   1511,  46450,   2740,    477,  16280,    304,    279,
         11914,     25,    364,    791,  30296,   1990,    279,   1403,
         26018,  73500,    662,   4527,  22559,    364,     72,      6,
           369,  46450,    950,     11,    364,     75,      6,    369,
         24016,     13,    220,  10435,    701,   4320,   1306,    364,
          3081,     25,   6389])                                       ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"["" \noutput: i \nThe word 'blurred' is used metaphorically in the sentence. The distinction between the two theories is not literally becoming less clear, but rather the difference between them is becoming less distinct or less clear. The word 'blurred' is used to describe the distinction between the two theories, not the physical image of the distinction. \nThis question requires the test-taker to understand the nuances of language and the difference between literal and metaphorical language. It requires the test-taker to analyze the sentence and determine whether the word 'blurred' is being used to describe a physical change or a conceptual change. This""]",The distinction between the two theories blurred .,,[155],-2.7867236829229762,0.3036487102508545,0.4414578974246979
blister,[],"[array([array([  720,  3081,    25,   602,   720,   791,  3492,   364,  2067,
                1601,   291,     6,   374,  1511, 46450,  2740,   304,   279,
               11914,    13,   220,   763,   420,  2317,    11,   364,  2067,
                1601,   291,     6,  3445,   311, 35906, 61730,   477,  3440,
                  13,   220,  1102,   374,   539,  1511,   311,  7664,   264,
                7106, 81792,    13,   220,   578,  3492,   374,  1694,  1511,
                 311,  7664,   279, 23072,   596, 36870,  3440,   389,   279,
                8735,    13,   220,   578,  3492,   364,  2067,  1601,   291,
                   6,   374,   459,  3187,   315,   264, 46450,   950,  9070,
                 315,   279, 24016,  7438,   315,   279,  3492,    13,   220,
                 578, 24016,  7438,   315,   364,  2067,  1601,   291,     6,
                 374,   311,  3719,  2579,   323, 26175,  4245,   311,  8798,
                 477, 39676,    11,   719,   304,   420,  2317,    11,   433,
                 374,  1511,   311,  7664,   264, 36870,  3440,    13,   220,
                1115,   374])                                                ],
       dtype=object)                                                           ]","Is the word 'blistered' used metaphorically or literally in the sentence: 'The Senator blistered the administration in his speech on Friday .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'blistered' used metaphorically or literally in the sentence: 'The Senator blistered the administration in his speech on Friday .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128009, 128009, 128009, 128009, 128009, 128000,   3957,
           279,   3492,    364,   2067,   1601,    291,      6,   1511,
         46450,   2740,    477,  16280,    304,    279,  11914,     25,
           364,    791,  23072,  81792,    291,    279,   8735,    304,
           813,   8982,    389,   6740,    662,   4527,  22559,    364,
            72,      6,    369,  46450,    950,     11,    364,     75,
             6,    369,  24016,     13,    220,  10435,    701,   4320,
          1306,    364,   3081,     25,   6389])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[6],[],[],"["" \noutput: i \nThe word 'blistered' is used metaphorically in the sentence.  In this context, 'blistered' means to severely criticize or attack.  It is not used to describe a physical blister.  The word is being used to describe the Senator's verbal attack on the administration.  The word 'blistered' is an example of a metaphorical extension of the literal meaning of the word.  The literal meaning of 'blistered' is to become red and painful due to heat or friction, but in this context, it is used to describe a verbal attack.  This is""]",The Senator blistered the administration in his speech on Friday .,,[163],-3.3388973057100717,0.3862362504005432,0.4670408070087433
sit,[],"[array([array([  720,  3081,    25,   326,   720,   791,  3492,   364,    82,
                1220,     6,   374,  1511, 16280,   304,   279, 11914,    13,
                 220,   578,  5929,  4783,   374,   264,  4857,   430,   374,
               31183,   389, 20355, 17569,    13,   220,   578,  3492,   364,
                  82,  1220,     6,   374,  1511,   311,  7664,   279,  3813,
                 315,   279,  4857,    13,   220,  1102,   374,   539,  1511,
                 311,  7664,   279,  1957,   315, 11961,    13,   220,   578,
                3492,   364,    82,  1220,     6,   374,  1511,   304,   264,
               24016,  5647,   311,  7664,   279,  3813,   315,   279,  4857,
                  13,   220,   578,  3492,   364,    82,  1220,     6,   374,
                1511,   311,  7664,   279,  7106,  3813,   315,   279,  4857,
                  13,   220,   578,  3492,   364,    82,  1220,     6,   374,
                1511,   311,  7664,   279,  4857,   596,  3813,   389,   279,
                8761,    13,   220,   578,  3492,   364,    82,  1220,     6,
                 374,  1511])                                                ],
       dtype=object)                                                           ]","Is the word 'sits' used metaphorically or literally in the sentence: 'The White House sits on Pennsylvania Avenue .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'sits' used metaphorically or literally in the sentence: 'The White House sits on Pennsylvania Avenue .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128000,   3957,    279,   3492,    364,     82,   1220,
             6,   1511,  46450,   2740,    477,  16280,    304,    279,
         11914,     25,    364,    791,   5929,   4783,  23874,    389,
         20355,  17569,    662,   4527,  22559,    364,     72,      6,
           369,  46450,    950,     11,    364,     75,      6,    369,
         24016,     13,    220,  10435,    701,   4320,   1306,    364,
          3081,     25,   6389])                                       ]",,{'accuracy_per_sample': array([0.])},0,0,[1],[],[],"["" \noutput: l \nThe word'sits' is used literally in the sentence.  The White House is a building that is situated on Pennsylvania Avenue.  The word'sits' is used to describe the location of the building.  It is not used to describe the action of sitting.  The word'sits' is used in a literal sense to describe the location of the building.  The word'sits' is used to describe the physical location of the building.  The word'sits' is used to describe the building's location on the street.  The word'sits' is used""]",The White House sits on Pennsylvania Avenue .,,[147],-3.2976307650761947,0.38253891468048096,0.5335069298744202
lend,[],"[array([array([  720,  3081,    25,   602,   720,   791,  3492,   364,    75,
                 408,     6,   374,  1511, 46450,  2740,   304,   279, 11914,
                  13,   220,   578,  3492,   364,    75,   408,     6,   374,
                 264, 19120,   430,  3445,   311,  3041,  2555,   311,  4423,
                 369,   264,  2875,   892,    11, 23132,   433,   311,   387,
                6052,    13,   220,   763,   279, 11914,    11,   279,  3492,
                 364,    75,   408,     6,   374,  1511,   311,  3152,   364,
               73140,     6,   477,   364,  1395, 14791,   369,  4527,   220,
                1115,   374,   264, 46450,   950,  1005,   315,   279,  3492,
                  11,   439,   433,   374,   539,  1694,  1511,   304,  1202,
               24016,  5647,    13,   220,   578, 11914,   374,  5605,   430,
                 279,  3446,  1053,   387,  1664, 87229,  1639,   369, 48543,
                 389, 12707,    11,  4856,  1109,   430,   279,  3446,   374,
                1694,  2728,   311,  4423,   369,   264,  2875,   892,    13,
                 220, 15636])                                                ],
       dtype=object)                                                           ]","Is the word 'lend' used metaphorically or literally in the sentence: 'This story would lend itself well to serialization on television .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'lend' used metaphorically or literally in the sentence: 'This story would lend itself well to serialization on television .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128009, 128009, 128009, 128009, 128009, 128009, 128009,
        128000,   3957,    279,   3492,    364,     75,    408,      6,
          1511,  46450,   2740,    477,  16280,    304,    279,  11914,
            25,    364,   2028,   3446,   1053,  39580,   5196,   1664,
           311,  48543,    389,  12707,    662,   4527,  22559,    364,
            72,      6,    369,  46450,    950,     11,    364,     75,
             6,    369,  24016,     13,    220,  10435,    701,   4320,
          1306,    364,   3081,     25,   6389])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"["" \noutput: i \nThe word 'lend' is used metaphorically in the sentence.  The word 'lend' is a verb that means to give something to someone for a short time, expecting it to be returned.  In the sentence, the word 'lend' is used to mean'suit' or 'be suitable for'.  This is a metaphorical use of the word, as it is not being used in its literal sense.  The sentence is saying that the story would be well-suited for serialization on television, rather than that the story is being given to someone for a short time.  Therefore""]",This story would lend itself well to serialization on television .,,[158],-3.608552375342697,0.36321941018104553,0.45297423005104065
swallow,[],"[array([array([  720,  3081,    25,   326,   198,   791,  3492,   364,  2332,
               21642,     6,   374,  1511, 16280,   304,   279, 11914,    13,
                 578,  6908, 17301, 16280, 77836,   291,   279,  2678, 15688,
                  11,   323,   433, 65330, 20193, 46095,    13,   578,  3492,
                 364,  2332, 21642,     6,   374,  1511,   311,  7664,   279,
                1957,   315,   279, 17301, 77836,   287,   279, 15688,    11,
                4856,  1109,   264, 46450,   950,   477, 56755,  1413,  1957,
                  13,  1115,   374,   459,  3187,   315,   264, 24016,  1005,
                 315,   264, 46450,   950,  3492,    11,  1405,   279,  3492,
                 364,  2332, 21642,     6,   374,  1511,   311,  7664,   264,
                7106,  1957,  4856,  1109,   264, 56755,  1413,   832,    13,
                 720,   791,  3492,   364,  2332, 21642,     6,   374,  1511,
               16280,   304,   279, 11914,    13,   578,  6908, 17301, 16280,
               77836,   291,   279,  2678, 15688,    11,   323,   433, 65330,
               20193, 46095])                                                ],
       dtype=object)                                                           ]","Is the word 'swallowed' used metaphorically or literally in the sentence: 'The huge waves swallowed the small boat and it sank shortly thereafter .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'swallowed' used metaphorically or literally in the sentence: 'The huge waves swallowed the small boat and it sank shortly thereafter .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128009, 128009, 128009, 128009, 128009, 128000,   3957,
           279,   3492,    364,   2332,  21642,      6,   1511,  46450,
          2740,    477,  16280,    304,    279,  11914,     25,    364,
           791,   6908,  17301,  64437,    279,   2678,  15688,    323,
           433,  65330,  20193,  46095,    662,   4527,  22559,    364,
            72,      6,    369,  46450,    950,     11,    364,     75,
             6,    369,  24016,     13,    220,  10435,    701,   4320,
          1306,    364,   3081,     25,   6389])                       ]",,{'accuracy_per_sample': array([0.])},0,0,[6],[],[],"["" \noutput: l\nThe word'swallowed' is used literally in the sentence. The huge waves literally engulfed the small boat, and it sank shortly thereafter. The word'swallowed' is used to describe the action of the waves engulfing the boat, rather than a metaphorical or figurative action. This is an example of a literal use of a metaphorical word, where the word'swallowed' is used to describe a physical action rather than a figurative one. \nThe word'swallowed' is used literally in the sentence. The huge waves literally engulfed the small boat, and it sank shortly thereafter""]",The huge waves swallowed the small boat and it sank shortly thereafter .,,[169],-2.9188548227151236,0.3585205078125,0.4186980128288269
dash,[],"[array([array([ 4815,  3081,    25,   602,   198,   791,  3492,   364,    67,
               13883,     6,   374,  1511, 46450,  2740,   304,   279, 11914,
                  13,   578,  3492,   364,    67, 13883,     6,   374,   264,
               19120,   430,  3445,   311,  3351,  6288,    11,   719,   304,
                 420, 11914,   433,   374,  1511,   311,  3152,   364, 15886,
                 291,     6,   477,   364,   939, 22688,  4527,  1115,   374,
                 459,  3187,   315,   264, 46450,   950,  1005,   315,   264,
                3492,    11,  1405,   279,  3492,   374,  1511,   311, 20599,
                 264,  7438,   430,   374,  2204,   505,  1202, 24016,  7438,
                  13,  4815,   644,   420, 11914,    11,   279,  3492,   364,
                  67, 13883,     6,   374,  1511,   311,  7664,   279,  1614,
                 315,   279, 19114,   596, 51566,   323, 16388,    11, 73967,
                 430,   814,   617,  1027, 14763,   477, 56467,    11,  4856,
                1109, 16280,  7366,  6288,    13,  1115,   374,   459,  3187,
                 315,   264])                                                ],
       dtype=object)                                                           ]","Is the word 'dashed' used metaphorically or literally in the sentence: 'dashed ambitions and hopes .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'dashed' used metaphorically or literally in the sentence: 'dashed ambitions and hopes .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128000,   3957,    279,   3492,    364,     67,  13883,      6,
          1511,  46450,   2740,    477,  16280,    304,    279,  11914,
            25,    364,     67,  13883,  51566,    323,  16388,    662,
          4527,  22559,    364,     72,      6,    369,  46450,    950,
            11,    364,     75,      6,    369,  24016,     13,    220,
         10435,    701,   4320,   1306,    364,   3081,     25,   6389])]",,{'accuracy_per_sample': array([1.])},0,0,[0],[],[],"["" \n\noutput: i\nThe word 'dashed' is used metaphorically in the sentence. The word 'dashed' is a verb that means to move quickly, but in this sentence it is used to mean 'destroyed' or'shattered'. This is an example of a metaphorical use of a word, where the word is used to convey a meaning that is different from its literal meaning. \n\nIn this sentence, the word 'dashed' is used to describe the state of the speaker's ambitions and hopes, implying that they have been destroyed or shattered, rather than literally moving quickly. This is an example of a""]",dashed ambitions and hopes .,,[135],-6.976802349090576,0.6263521909713745,0.34818896651268005
attack,[],"[array([array([  720,  3081,    25,   326,   720,   791,  3492,   364,  1617,
                9162,     6,   374,  1511, 16280,   304,   279, 11914,    13,
                 578,  9572,  7917,   527, 22655, 83631,   279, 26587,    13,
                 578,  3492,   364,  1617,  9162,     6,   374,   539,  1511,
               46450,  2740,   311,  7664,   279,  9572,  7917,     6,  2515,
                 389,   279, 26587,    13,   578,  3492,   364,  1617,  9162,
                   6,   374,  1511,   311,  7664,   279,  7106,  1957,   315,
                 279,  9572,  7917,    13,   578,  3492,   364,  1617,  9162,
                   6,   374,   264, 24016,  4096,   315,   279,  9572,  7917,
                   6,  1957,    13,   578,  3492,   364,  1617,  9162,     6,
                 374,   539,  1511,   311,  7664,   279,  9572,  7917,     6,
                2515,   389,   279, 26587,    13,   578,  3492,   364,  1617,
                9162,     6,   374,  1511,   311,  7664,   279,  7106,  1957,
                 315,   279,  9572,  7917,    13,   578,  3492,   364,  1617,
                9162,     6])                                                ],
       dtype=object)                                                           ]","Is the word 'attacking' used metaphorically or literally in the sentence: 'The cancer cells are attacking his liver .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'attacking' used metaphorically or literally in the sentence: 'The cancer cells are attacking his liver .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([128009, 128000,   3957,    279,   3492,    364,   1617,   9162,
             6,   1511,  46450,   2740,    477,  16280,    304,    279,
         11914,     25,    364,    791,   9572,   7917,    527,  23664,
           813,  26587,    662,   4527,  22559,    364,     72,      6,
           369,  46450,    950,     11,    364,     75,      6,    369,
         24016,     13,    220,  10435,    701,   4320,   1306,    364,
          3081,     25,   6389])                                       ]",,{'accuracy_per_sample': array([0.])},0,0,[1],[],[],"["" \noutput: l \nThe word 'attacking' is used literally in the sentence. The cancer cells are physically invading the liver. The word 'attacking' is not used metaphorically to describe the cancer cells' effect on the liver. The word 'attacking' is used to describe the physical action of the cancer cells. The word 'attacking' is a literal description of the cancer cells' action. The word 'attacking' is not used to describe the cancer cells' effect on the liver. The word 'attacking' is used to describe the physical action of the cancer cells. The word 'attacking'""]",The cancer cells are attacking his liver .,,[149],-3.0177357835429057,0.3472999930381775,0.42192474007606506
dash,[],"[array([array([  720,  3081,    25,   326,   720,   791,  3492,   364,    67,
               13883,     6,   374,  1511, 16280,   304,   279, 11914,    13,
                 220,   578,  3492,   364,    67, 13883,     6,   374,   264,
               19120,   430,  3445,   311, 13471,   477,  4295,  2555,   449,
                 264, 11210,    11,  5457,  1285, 11633,    13,   220,   763,
                 420, 11914,    11,   279,  3917,   364,   383,     6,   374,
               21933,   279, 12235,  2403,   279,  7147,   449,   264,  5457,
                1285, 11633,    13,   220, 15636,    11,   279,  3492,   364,
                  67, 13883,     6,   374,  1511, 16280,    13,   220,   578,
                3492,   364,    67, 13883,     6,   374,   539,  1511, 46450,
                2740,   304,   420, 11914,    13,   220,   578,  3492,   364,
                  67, 13883,     6,   374,   539,  1511,   311,  7664,   264,
                8430,   477,   459,  1957,   430,   374,   539,  7106,    13,
                 220,   578,  3492,   364,    67, 13883,     6,   374,  1511,
                 311,  7664])                                                ],
       dtype=object)                                                           ]","Is the word 'dashed' used metaphorically or literally in the sentence: 'He dashed the plate against the wall .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'dashed' used metaphorically or literally in the sentence: 'He dashed the plate against the wall .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([128009, 128000,   3957,    279,   3492,    364,     67,  13883,
             6,   1511,  46450,   2740,    477,  16280,    304,    279,
         11914,     25,    364,   1548,  67822,    279,  12235,   2403,
           279,   7147,    662,   4527,  22559,    364,     72,      6,
           369,  46450,    950,     11,    364,     75,      6,    369,
         24016,     13,    220,  10435,    701,   4320,   1306,    364,
          3081,     25,   6389])                                       ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"["" \noutput: l \nThe word 'dashed' is used literally in the sentence.  The word 'dashed' is a verb that means to strike or hit something with a sudden, forceful motion.  In this sentence, the subject 'he' is striking the plate against the wall with a forceful motion.  Therefore, the word 'dashed' is used literally.  The word 'dashed' is not used metaphorically in this sentence.  The word 'dashed' is not used to describe a feeling or an action that is not physical.  The word 'dashed' is used to describe""]",He dashed the plate against the wall .,,[142],-2.8731606331919983,0.31523558497428894,0.4575061798095703
